,Angle,HorizontalRange,MaximumHeight,TimeofFlight
205,20.5,167.36199719145588,15.643521669466061,3.5735447067292583
206,20.6,168.0330255404797,15.78986550409921,3.590220902088794
207,20.700000000000003,168.70200646011526,15.936794028669674,3.606886161012828
208,20.8,169.3689317990412,16.084305452899756,3.6235404327360925
209,20.900000000000002,170.03379343098277,16.2323979794093,3.6401836665267875
210,21.0,170.69658325481075,16.381069803737613,3.6568158116867373
211,21.1,171.35729319464033,16.53031911436543,3.673436817551543
212,21.200000000000003,172.01591519992942,16.680144092737002,3.6900466334907374
213,21.3,172.6724412455767,16.83054291328225,3.706645208907942
214,21.400000000000002,173.3268633320195,16.98151374343901,3.7232324932410172
215,21.5,173.97917348533122,17.13305474367535,3.7398084359622166
216,21.6,174.62936375731852,17.285164067512017,3.756372986578346
217,21.700000000000003,175.27742622561811,17.43783986154491,3.7729260946309116
218,21.8,175.9233529937933,17.591080265467635,3.7894677096962734
219,21.900000000000002,176.5671361914303,17.744883412094246,3.805997781385805
220,22.0,177.20876797423398,17.89924742738194,3.822516259346041
221,22.1,177.8482405241236,18.054170430453908,3.8390230932588327
222,22.200000000000003,178.4855460493279,18.209650533622234,3.855518232841501
223,22.3,179.1206767844802,18.36568584241094,3.8720016278469904
224,22.400000000000002,179.7536249907129,18.522274455579023,3.8884732280640213
225,22.5,180.38438295575193,18.67941446514365,3.904932983317242
226,22.6,181.01294299401044,18.837103956403396,3.9213808434673845
227,22.700000000000003,181.63929744668278,18.995341007961585,3.9378167584114143
228,22.8,182.2634386818376,19.154123691749657,3.9542406780826838
229,22.900000000000002,182.88535909451093,19.313450073050735,3.9706525524510847
230,23.0,183.50505110679873,19.47331821052313,3.987052331523201
231,23.1,184.12250716794952,19.633726156224057,4.003439965342464
232,23.200000000000003,184.737719754456,19.794671955633305,4.019815403989297
233,23.3,185.35068137014693,19.956153647677105,4.036178597581275
234,23.400000000000002,185.96138454627845,20.118169264752,4.052529496273272
235,23.5,186.5698218416251,20.280716832748816,4.068868050257614
236,23.6,187.1759858425705,20.443794371076756,4.085194209764234
237,23.700000000000003,187.77986916319753,20.60739989268745,4.101507925060817
238,23.8,188.38146444537847,20.77153140409927,4.117809146452959
239,23.900000000000002,188.98076435886486,20.936186905421547,4.134097824284312
240,24.0,189.57776160137604,21.10136439037893,4.150373908936736
241,24.1,190.1724488986893,21.267061846335938,4.166637350830458
242,24.200000000000003,190.76481900472749,21.433277254321332,4.182888100424212
243,24.3,191.35486470164784,21.600008589052816,4.1991261082153954
244,24.400000000000002,191.94257879992972,21.76725381896171,4.215351324740222
245,24.5,192.52795413846223,21.935010906217645,4.231563700573868
246,24.6,193.11098358463175,22.103277806753482,4.247763186330625
247,24.700000000000003,193.6916600344084,22.27205247029012,4.263949732664049
248,24.8,194.2699764124328,22.44133284036155,4.280123290267113
249,24.900000000000002,194.84592567210257,22.611116854339887,4.296283809872357
250,25.0,195.41950079565765,22.781402443460504,4.312431242252035
251,25.1,195.99069479426615,22.952187532847226,4.328565538218267
252,25.200000000000003,196.55950070810948,23.123470041537654,4.344686648623191
253,25.3,197.1259116064671,23.295247882508445,4.360794524359107
254,25.400000000000002,197.6899205878009,23.46751896270084,4.376889116358631
255,25.5,198.25152077983947,23.64028118304607,4.392970375594847
256,25.6,198.81070533966175,23.813532438491034,4.409038253081452
257,25.700000000000003,199.3674674537803,23.98727061802385,4.425092699872902
258,25.8,199.92180033822444,24.161493604699597,4.441133667064566
259,25.900000000000002,200.4736972386229,24.33619927566619,4.4571611057928795
260,26.0,201.02315143028622,24.511385502190155,4.473174967235483
261,26.1,201.57015621828836,24.687050149682616,4.489175202611379
262,26.200000000000003,202.11470493754862,24.86319107772528,4.505161763181073
263,26.3,202.65679095291276,25.03980614009651,4.521134600246731
264,26.400000000000002,203.19640765923373,25.21689318479752,4.537093665152321
265,26.5,203.73354848145223,25.394450054078547,4.553038909283763
266,26.6,204.26820687467688,25.57247458446519,4.568970284069079
267,26.700000000000003,204.8003763242639,25.75096460678471,4.5848877409785365
268,26.8,205.33005034589647,25.929917946192518,4.600791231524804
269,26.900000000000002,205.85722248566375,26.109332422198637,4.616680707263089
270,27.0,206.38188632013964,26.289205848694305,4.6325561197912934
271,27.1,206.90403545646086,26.469536033978606,4.6484174207501585
272,27.200000000000003,207.423663532405,26.650320780785123,4.66426456182341
273,27.3,207.9407642164679,26.831557886308747,4.6800974947379075
274,27.400000000000002,208.45533120794093,27.01324514223257,4.695916171263792
275,27.5,208.96735823698768,27.19538033475471,4.711720543214631
276,27.6,209.47683906472042,27.37796124461532,4.727510562447568
277,27.700000000000003,209.98376748327598,27.560985647123648,4.743286180863466
278,27.8,210.48813731589158,27.74445131218507,4.7590473504070525
279,27.900000000000002,210.98994241698006,27.928356004328414,4.774794023067075
280,28.0,211.4891766722045,28.112697482732987,4.7905261508764365
281,28.1,211.98583399855312,28.297473501256068,4.806243685912347
282,28.200000000000003,212.4799083444131,28.482681808460196,4.821946580296469
283,28.3,212.97139368964451,28.668320147640596,4.837634786195064
284,28.400000000000002,213.4602840456535,28.85438625685266,4.853308255819135
285,28.5,213.94657345546526,29.040877868939596,4.868966941424575
286,28.6,214.430255993797,29.22779271155996,4.884610795312314
287,28.700000000000003,214.91132576712945,29.415128507215368,4.900239769828458
288,28.8,215.38977691377931,29.60288297327828,4.915853817364441
289,28.900000000000002,215.86560360397038,29.79105382201977,4.931452890357167
290,29.0,216.33880003990458,29.97963876063744,4.947036941289153
291,29.1,216.80936045583263,30.168635491283318,4.962605922688678
292,29.200000000000003,217.27727911812443,30.358041711091893,4.9781597871299255
